Subscription,ResourceType,Name,ServiceName,Size,Status,VNet,Subnet,Location,ResourceGroup,ResourceId
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.MarketplaceApps/classicDevServices,Stackify-PerformanceMonitoringErrorsLogs,,,,,,eastus,Default-MarketplaceApps-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-MarketplaceApps-EastUS/providers/Microsoft.MarketplaceApps/classicDevServices/Stackify-PerformanceMonitoringErrorsLogs
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.MarketplaceApps/classicDevServices,QS-UE-SendGrid,,,,,,eastus,Default-MarketplaceApps-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-MarketplaceApps-EastUS/providers/Microsoft.MarketplaceApps/classicDevServices/QS-UE-SendGrid
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/loadBalancers,qslbuedevpxy000,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Network/loadBalancers/qslbuedevpxy000
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/loadBalancers,qslbueprdpxy000,,,,,,eastus,qsrgueprdpxy,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsrgueprdpxy/providers/Microsoft.Network/loadBalancers/qslbueprdpxy000
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkInterfaces,qsvmueprdhub500,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Network/networkInterfaces/qsvmueprdhub500
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkInterfaces,qsudvmscull01533,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Network/networkInterfaces/qsudvmscull01533
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkSecurityGroups,qsudvmscull01-nsg,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Network/networkSecurityGroups/qsudvmscull01-nsg
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkSecurityGroups,qsvmueprdhub-nsg,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Network/networkSecurityGroups/qsvmueprdhub-nsg
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkSecurityGroups,qsvmueprdpxy-nsg,,,,,,eastus,qsrgueprdpxy,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsrgueprdpxy/providers/Microsoft.Network/networkSecurityGroups/qsvmueprdpxy-nsg
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/networkSecurityGroups,qsvmuedevpxy-nsg,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Network/networkSecurityGroups/qsvmuedevpxy-nsg
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/publicIPAddresses,qsudvmscull01-ip,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Network/publicIPAddresses/qsudvmscull01-ip
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/publicIPAddresses,qsvmueprdhub-ip,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Network/publicIPAddresses/qsvmueprdhub-ip
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/publicIPAddresses,qsipuedevpxy000,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Network/publicIPAddresses/qsipuedevpxy000
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/publicIPAddresses,qsipueprdpxylb,,,,,,eastus,qsrgueprdpxy,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsrgueprdpxy/providers/Microsoft.Network/publicIPAddresses/qsipueprdpxylb
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/trafficmanagerprofiles,qstmpdweb,,,,,,global,Production,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Production/providers/Microsoft.Network/trafficmanagerprofiles/qstmpdweb
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/trafficmanagerprofiles,qstmpdadm,,,,,,global,Production,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Production/providers/Microsoft.Network/trafficmanagerprofiles/qstmpdadm
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/virtualNetworks,Env-Bootstrap-vnet,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Network/virtualNetworks/Env-Bootstrap-vnet
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/virtualNetworks,qsvmueprdpxy-vnet,,,,,,eastus,qsrgueprdpxy,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsrgueprdpxy/providers/Microsoft.Network/virtualNetworks/qsvmueprdpxy-vnet
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/virtualNetworks,DevTools-vnet,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Network/virtualNetworks/DevTools-vnet
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Network/virtualNetworks,qsvmuedevpxy-vnet,,,,,,eastus,QSRGUEPRDPXY,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/QSRGUEPRDPXY/providers/Microsoft.Network/virtualNetworks/qsvmuedevpxy-vnet
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.OperationalInsights/workspaces,DefaultWorkspace-810dff36-9cc5-420c-b8b8-74e016d41825-EUS,,,,,,eastus,DefaultResourceGroup-EUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DefaultResourceGroup-EUS/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-810dff36-9cc5-420c-b8b8-74e016d41825-EUS
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.OperationsManagement/solutions,SecurityCenterFree(DefaultWorkspace-810dff36-9cc5-420c-b8b8-74e016d41825-EUS),,,,,,eastus,defaultresourcegroup-eus,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/defaultresourcegroup-eus/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(DefaultWorkspace-810dff36-9cc5-420c-b8b8-74e016d41825-EUS)
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ServiceBus/namespaces,qssbuepreview,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.ServiceBus/namespaces/qssbuepreview
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.ServiceBus/namespaces,qssbuepdslr001,,,,,,eastus,Default-ServiceBus-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-ServiceBus-EastUS/providers/Microsoft.ServiceBus/namespaces/qssbuepdslr001
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,r51vw6itir,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,qsuwssprdreplica,,,,,,westus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/qsuwssprdreplica
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,k4468ggo77,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/k4468ggo77
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,qsuedbweblaso,,,,,,eastus,qsuecmslaso,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsuecmslaso/providers/Microsoft.Sql/servers/qsuedbweblaso
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,rsat9r4clg,,,,,,southcentralus,Default-SQL-SouthCentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-SouthCentralUS/providers/Microsoft.Sql/servers/rsat9r4clg
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,irjwiq9vjf,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/irjwiq9vjf
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,lapau1ioqk,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/lapau1ioqk
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,tfnd4trbdn,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.Sql/servers/tfnd4trbdn
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers,qsvmsqlsyncuwprod,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/qsvmsqlsyncuwprod
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,irjwiq9vjf/master,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/irjwiq9vjf/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,rsat9r4clg/master,,,,,,southcentralus,Default-SQL-SouthCentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-SouthCentralUS/providers/Microsoft.Sql/servers/rsat9r4clg/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,irjwiq9vjf/qs_diagnostics_production,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/irjwiq9vjf/databases/qs_diagnostics_production
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,rsat9r4clg/qsdbscpddeploy,,,,,,southcentralus,Default-SQL-SouthCentralUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-SouthCentralUS/providers/Microsoft.Sql/servers/rsat9r4clg/databases/qsdbscpddeploy
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,lapau1ioqk/qs_store_production_Copy,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/lapau1ioqk/databases/qs_store_production_Copy
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,r51vw6itir/master,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,lapau1ioqk/master,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/lapau1ioqk/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,lapau1ioqk/qs_store_production,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/lapau1ioqk/databases/qs_store_production
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,r51vw6itir/qs_store_production_2018-05-25T12-18Z,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir/databases/qs_store_production_2018-05-25T12-18Z
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,r51vw6itir/qs_store_production_copy,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir/databases/qs_store_production_copy
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,r51vw6itir/qs_diagnostics_production,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir/databases/qs_diagnostics_production
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,r51vw6itir/qs_store_production,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/r51vw6itir/databases/qs_store_production
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,qsuedbweblaso/qs_cms_laso,,,,,,eastus,qsuecmslaso,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsuecmslaso/providers/Microsoft.Sql/servers/qsuedbweblaso/databases/qs_cms_laso
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,tfnd4trbdn/qs_Store_preview,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.Sql/servers/tfnd4trbdn/databases/qs_Store_preview
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,tfnd4trbdn/qs_diagnostics_preview,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.Sql/servers/tfnd4trbdn/databases/qs_diagnostics_preview
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,tfnd4trbdn/master,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.Sql/servers/tfnd4trbdn/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,k4468ggo77/qs_Store_preview,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/k4468ggo77/databases/qs_Store_preview
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,tfnd4trbdn/db1,,,,,,eastus,Preview,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Preview/providers/Microsoft.Sql/servers/tfnd4trbdn/databases/db1
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,irjwiq9vjf/qs_store_production,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/irjwiq9vjf/databases/qs_store_production
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,k4468ggo77/master,,,,,,eastus,Default-SQL-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-EastUS/providers/Microsoft.Sql/servers/k4468ggo77/databases/master
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Sql/servers/databases,qsvmsqlsyncuwprod/qssyncmetauwprod,,,,,,westus,Default-SQL-WestUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-SQL-WestUS/providers/Microsoft.Sql/servers/qsvmsqlsyncuwprod/databases/qssyncmetauwprod
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,qsuestdevsetup000,,,,,,eastus,qsuergdevsetup000,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsuergdevsetup000/providers/Microsoft.Storage/storageAccounts/qsuestdevsetup000
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,envbootstrapstorage,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Storage/storageAccounts/envbootstrapstorage
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,envbootstrapdiag489,,,,,,eastus,Env-Bootstrap,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Env-Bootstrap/providers/Microsoft.Storage/storageAccounts/envbootstrapdiag489
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,devtoolsdiag940,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Storage/storageAccounts/devtoolsdiag940
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,811885southcentralus,,,,,,southcentralus,securitydata,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/securitydata/providers/Microsoft.Storage/storageAccounts/811885southcentralus
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,qsvmueprdpxydisks908,,,,,,eastus,qsrgueprdpxy,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsrgueprdpxy/providers/Microsoft.Storage/storageAccounts/qsvmueprdpxydisks908
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,811886eastus,,,,,,eastus,securitydata,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/securitydata/providers/Microsoft.Storage/storageAccounts/811886eastus
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,811885westus,,,,,,westus,securitydata,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/securitydata/providers/Microsoft.Storage/storageAccounts/811885westus
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,devtoolsdisks433,,,,,,eastus,DevTools,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/DevTools/providers/Microsoft.Storage/storageAccounts/devtoolsdisks433
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Storage/storageAccounts,cs2810dff369cc5x420cxb8b,,,,,,eastus,cloud-shell-storage-eastus,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/cloud-shell-storage-eastus/providers/Microsoft.Storage/storageAccounts/cs2810dff369cc5x420cxb8b
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Web/serverFarms,Default1,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/Microsoft.Web/serverFarms/Default1
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Web/sites,lasowebueprd,,,,,,eastus,lasowebueprdgrp,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/lasowebueprdgrp/providers/Microsoft.Web/sites/lasowebueprd
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Web/sites,qsdashboard,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/Microsoft.Web/sites/qsdashboard
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Web/sites,laso-web,,,,,,eastus,Default-Web-EastUS,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Default-Web-EastUS/providers/Microsoft.Web/sites/laso-web
QuarterSpot Bizspark MSDN(Converted to EA),Microsoft.Web/sites,qsuecmslaso,,,,,,eastus,qsuecmslaso,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/qsuecmslaso/providers/Microsoft.Web/sites/qsuecmslaso
QuarterSpot Bizspark MSDN(Converted to EA),Sendgrid.Email/accounts,QS-UE-SendGrid,,,,,,eastus,Azure-Stores-CZ3BPDPK53AAQTRVL7KRDHJPWZ3HWKAFP52ENVAQ7BAGVGPCX5UQ-East-US,/subscriptions/810dff36-9cc5-420c-b8b8-74e016d41825/resourceGroups/Azure-Stores-CZ3BPDPK53AAQTRVL7KRDHJPWZ3HWKAFP52ENVAQ7BAGVGPCX5UQ-East-US/providers/Sendgrid.Email/accounts/QS-UE-SendGrid
QuarterSpot IT Infrastructure,Microsoft.AAD/DomainServices,quarterspot.com,,,,,,eastus,qsrgueedge,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsrgueedge/providers/Microsoft.AAD/DomainServices/quarterspot.com
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmueba004,,,,,,eastus,qsvmueba004,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmueba004/providers/Microsoft.ClassicCompute/domainNames/qsvmueba004
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedcfs01,,,,,,eastus,qsvmuedcfs01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedcfs01/providers/Microsoft.ClassicCompute/domainNames/qsvmuedcfs01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedcadc019602,,,,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicCompute/domainNames/qsvmuedcadc019602
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuebuild,,,,,,eastus,qsvmuebuild,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuebuild/providers/Microsoft.ClassicCompute/domainNames/qsvmuebuild
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedc01,,,,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicCompute/domainNames/qsvmuedc01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedcsync01,,,,,,eastus,qsvmuedcsync01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedcsync01/providers/Microsoft.ClassicCompute/domainNames/qsvmuedcsync01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedeploy1,,,,,,eastus,qsvmuedeploy1,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedeploy1/providers/Microsoft.ClassicCompute/domainNames/qsvmuedeploy1
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/domainNames,qsvmuedcwp,,,,,,eastus,qsvmuedcwp,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedcwp/providers/Microsoft.ClassicCompute/domainNames/qsvmuedcwp
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmuedc01,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuedc01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmueba004,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmueba004,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmueba004/providers/Microsoft.ClassicCompute/virtualMachines/qsvmueba004
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmuedeploy,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmuedeploy1,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedeploy1/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuedeploy
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmuedcadc01,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuedcadc01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmuedcfs01,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmuedcfs01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedcfs01/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuedcfs01
QuarterSpot IT Infrastructure,Microsoft.ClassicCompute/virtualMachines,qsvmuedcwp01,qsvmueba002,Standard_D5_v2,StoppedDeallocated,,,eastus,qsvmuedcwp,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedcwp/providers/Microsoft.ClassicCompute/virtualMachines/qsvmuedcwp01
QuarterSpot IT Infrastructure,Microsoft.ClassicNetwork/networkSecurityGroups,qsvmueinf001-nsg,,,,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicNetwork/networkSecurityGroups/qsvmueinf001-nsg
QuarterSpot IT Infrastructure,Microsoft.ClassicNetwork/virtualNetworks,qsvnuedc,,,,,,eastus,Default-Networking,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Networking/providers/Microsoft.ClassicNetwork/virtualNetworks/qsvnuedc
QuarterSpot IT Infrastructure,Microsoft.ClassicStorage/storageAccounts,qsstdeployassets,,,,,,eastus,Default-Storage-EastUS,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/Default-Storage-EastUS/providers/Microsoft.ClassicStorage/storageAccounts/qsstdeployassets
QuarterSpot IT Infrastructure,Microsoft.ClassicStorage/storageAccounts,qsvmuedc018027,,,,,,eastus,qsvmuedc01,/subscriptions/015c425c-c184-4619-bf1e-e67c02587f8a/resourceGroups/qsvmuedc01/providers/Microsoft.ClassicStorage/storageAccounts/qsvmuedc018027
